City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
188,Izumo,JP,2022-01-31 20:50:35,35.3667,132.7667,33.75,75,68,8.01
189,Champerico,GT,2022-01-31 20:54:20,14.3,-91.9167,93.74,61,6,12.15
190,Fortuna,US,2022-01-31 20:50:08,40.5982,-124.1573,54.48,75,75,3.0
191,Bulungu,CD,2022-01-31 20:54:21,-4.55,18.6,73.35,85,100,2.66
192,Joshimath,IN,2022-01-31 20:54:21,30.5667,79.5667,32.68,60,41,5.97
193,Soyo,AO,2022-01-31 20:54:22,-6.1349,12.3689,79.09,86,98,6.8
194,Acarau,BR,2022-01-31 20:54:22,-2.8856,-40.12,81.09,78,24,16.49
195,Scarborough,GB,2022-01-31 20:54:23,54.2797,-0.4044,42.08,79,82,1.99
196,Mamburao,PH,2022-01-31 20:54:23,13.25,120.6667,75.09,81,83,7.96
197,Seoul,KR,2022-01-31 20:54:24,37.5683,126.9778,30.61,90,100,8.05
198,Ondo,NG,2022-01-31 20:54:24,7.1,4.8333,68.76,49,2,1.07
199,Touros,BR,2022-01-31 20:54:25,-5.1989,-35.4608,85.1,74,33,14.07
200,Mount Isa,AU,2022-01-31 20:54:25,-20.7333,139.5,76.77,100,75,4.61
201,Muzhi,RU,2022-01-31 20:54:26,65.3667,64.6667,-20.54,100,86,2.01
202,Chapais,CA,2022-01-31 20:54:27,49.7834,-74.8492,-2.42,87,100,2.8
203,Flin Flon,CA,2022-01-31 20:54:27,54.7682,-101.865,6.64,78,100,10.36
204,Hailar,CN,2022-01-31 20:49:36,49.2,119.7,-22.59,100,42,5.5
205,Kidodi,TZ,2022-01-31 20:54:28,-7.6036,37.0044,71.62,93,100,2.26
206,Pescia,IT,2022-01-31 20:54:28,43.897,10.6904,48.24,85,2,1.99
207,Yeppoon,AU,2022-01-31 20:54:29,-23.1333,150.7333,73.18,81,29,2.98
208,Mayo,US,2022-01-31 20:54:29,38.8876,-76.5119,38.37,57,40,5.99
209,Kasongo,CD,2022-01-31 20:54:29,-4.45,26.6667,66.49,98,100,2.84
210,Beboto,TD,2022-01-31 20:54:30,8.2668,16.939,70.54,17,100,5.44
211,Lamu,KE,2022-01-31 20:54:30,-2.2717,40.902,79.02,86,74,9.15
212,Horizontina,BR,2022-01-31 20:54:14,-27.6258,-54.3078,95.81,13,2,7.34
213,Santa Isabel Do Rio Negro,BR,2022-01-31 20:54:31,-0.4139,-65.0192,84.09,65,100,2.77
214,Khandyga,RU,2022-01-31 20:54:31,62.6667,135.6,-33.56,100,87,2.06
215,Takoradi,GH,2022-01-31 20:50:05,4.8845,-1.7554,78.96,80,69,7.02
216,East London,ZA,2022-01-31 20:54:32,-33.0153,27.9116,77.07,81,100,2.64
217,Gondanglegi,ID,2022-01-31 20:54:32,-7.7479,112.0132,73.53,92,100,1.61
218,Kizilskoye,RU,2022-01-31 20:54:34,52.7255,58.8937,9.7,97,98,4.32
219,Faya,SA,2022-01-31 20:49:52,18.3851,42.4509,57.31,79,2,6.17
220,Sept-Iles,CA,2022-01-31 20:50:02,50.2001,-66.3821,12.72,51,20,8.99
221,Yarada,IN,2022-01-31 20:54:34,17.65,83.2667,68.32,100,20,2.3
222,Issoudun,FR,2022-01-31 20:54:35,47.0,1.8333,39.85,87,40,10.36
223,Collie,AU,2022-01-31 20:54:35,-33.3667,116.15,54.99,62,54,11.27
224,Stykkisholmur,IS,2022-01-31 20:54:36,65.0757,-22.7297,23.97,94,100,16.35
225,Rognan,NO,2022-01-31 20:54:37,67.0953,15.3878,24.06,78,98,10.27
226,Laramie,US,2022-01-31 20:54:37,41.3114,-105.5911,44.91,53,1,27.94
227,Avera,US,2022-01-31 20:54:38,33.194,-82.5271,62.71,37,95,8.66
228,Dunedin,NZ,2022-01-31 20:49:57,-45.8742,170.5036,66.79,77,69,7.0
229,Longyearbyen,SJ,2022-01-31 20:54:39,78.2186,15.6401,10.24,72,100,9.22
230,Vardo,NO,2022-01-31 20:55:39,70.3705,31.1107,15.55,85,0,21.85
231,Buin,CL,2022-01-31 20:55:40,-33.7333,-70.75,88.12,30,0,14.47
232,Rio Grande,BR,2022-01-31 20:55:40,-32.035,-52.0986,80.71,77,29,20.09
233,Marsh Harbour,BS,2022-01-31 20:55:41,26.5412,-77.0636,64.98,51,0,9.35
234,Anloga,GH,2022-01-31 20:55:41,5.7947,0.8973,82.62,67,75,8.79
235,Guymon,US,2022-01-31 20:55:41,36.6828,-101.4816,70.48,18,15,19.75
236,Taoudenni,ML,2022-01-31 20:55:17,22.6783,-3.9836,71.71,8,81,14.25
237,Tokur,RU,2022-01-31 20:55:42,53.1333,132.9,-23.76,100,95,2.3
238,Ibra,OM,2022-01-31 20:55:43,22.6906,58.5334,66.81,61,0,3.71
239,Saint George,US,2022-01-31 20:53:04,37.1041,-113.5841,65.32,20,0,1.99
240,Baoding,CN,2022-01-31 20:55:43,38.8511,115.4903,21.76,41,0,2.55
241,Yellowknife,CA,2022-01-31 20:52:32,62.456,-114.3525,-6.59,82,20,9.22
242,Vila,PT,2022-01-31 20:55:44,42.0304,-8.1588,40.08,79,6,6.73
243,Kenitra,MA,2022-01-31 20:51:24,34.261,-6.5802,61.72,74,0,3.71
244,Copiapo,CL,2022-01-31 20:55:45,-27.3667,-70.3333,73.09,41,0,9.98
245,Codrington,AU,2022-01-31 20:55:45,-38.2667,141.9667,62.8,72,50,14.61
246,Caravelas,BR,2022-01-31 20:55:46,-17.7125,-39.2481,80.69,80,1,9.84
247,Chistogorskiy,RU,2022-01-31 20:55:46,53.9835,87.3843,11.88,95,100,2.71
248,Shangzhi,CN,2022-01-31 20:55:46,45.2167,127.9667,-12.35,100,73,3.02
249,Bibiani,GH,2022-01-31 20:55:47,6.4635,-2.3194,73.17,20,100,1.52
250,Sauk Rapids,US,2022-01-31 20:55:48,45.5919,-94.1661,26.98,76,100,5.99
251,Praia,CV,2022-01-31 20:55:48,14.9215,-23.5087,70.34,83,0,8.05
252,Ler,SS,2022-01-31 20:55:49,8.3018,30.1418,79.77,16,95,10.27
253,Aguimes,ES,2022-01-31 20:55:49,27.9054,-15.4461,63.66,57,100,5.75
254,Macherla,IN,2022-01-31 20:55:49,16.4833,79.4333,67.32,78,5,4.74
255,Princeton,US,2022-01-31 20:51:27,25.5384,-80.4089,71.6,51,0,11.5
256,Novodolinskiy,KZ,2022-01-31 20:55:50,49.705,72.7047,12.78,99,90,4.23
257,Malanville,BJ,2022-01-31 20:55:51,11.8685,3.3899,72.82,12,5,10.51
258,Prince George,CA,2022-01-31 20:55:51,53.9166,-122.753,23.29,72,0,0.0
259,Marzuq,YE,2022-01-31 20:55:51,14.4,46.4667,60.64,73,23,5.99
260,Keokuk,US,2022-01-31 20:55:52,40.3973,-91.3849,47.08,52,0,10.36
261,Vostok,RU,2022-01-31 20:54:54,46.4856,135.8833,-12.46,99,98,4.36
262,Plouzane,FR,2022-01-31 20:55:52,48.3833,-4.6167,48.25,81,75,6.91
263,Eganville,CA,2022-01-31 20:55:53,45.5334,-77.0994,22.01,90,100,4.81
264,Ahuimanu,US,2022-01-31 20:55:54,21.4447,-157.8378,78.46,69,40,1.01
265,Hirara,JP,2022-01-31 20:55:54,24.8,125.2833,65.07,63,100,14.32
266,Ruwi,OM,2022-01-31 20:55:54,23.5996,58.5507,72.5,56,0,4.72
267,Dingtao,CN,2022-01-31 20:55:55,35.0683,115.5625,28.89,35,68,6.67
268,High Level,CA,2022-01-31 20:55:55,58.5169,-117.136,-3.89,65,75,3.44
269,Ambon,ID,2022-01-31 20:55:56,-3.6954,128.1814,80.74,78,40,8.05
270,Truckee,US,2022-01-31 20:55:56,39.328,-120.1833,52.27,34,35,1.01
271,Verkh-Usugli,RU,2022-01-31 20:55:57,52.7,115.1667,-18.49,98,18,2.95
272,Santa Fe,AR,2022-01-31 20:54:30,-31.6333,-60.7,87.98,42,0,5.99
273,Izhma,RU,2022-01-31 20:55:57,65.0083,53.9113,0.36,98,100,4.74
274,Guerrero Negro,MX,2022-01-31 20:53:46,27.9769,-114.0611,68.58,41,2,10.74
275,Hay River,CA,2022-01-31 20:55:58,60.8156,-115.7999,-5.82,71,75,10.36
276,Salalah,OM,2022-01-31 20:56:59,17.0151,54.0924,68.05,67,3,3.06
277,Muros,ES,2022-01-31 20:56:59,42.7762,-9.0603,52.09,73,10,15.55
278,Yaan,NG,2022-01-31 20:57:00,7.3833,8.5667,78.67,13,48,6.26
279,Pingyin,CN,2022-01-31 20:57:00,36.2831,116.4453,25.57,33,7,4.76
280,Nurota,UZ,2022-01-31 20:57:01,40.5614,65.6886,32.09,60,3,5.5
281,Tiksi,RU,2022-01-31 20:57:01,71.6872,128.8694,-11.43,99,100,6.82
282,Saldanha,ZA,2022-01-31 20:57:02,-33.0117,17.9442,80.65,71,14,3.4
283,Rio Tuba,PH,2022-01-31 20:57:02,8.5061,117.4317,80.35,79,8,12.21
284,Mollendo,PE,2022-01-31 20:57:03,-17.0231,-72.0147,73.11,70,2,7.81
285,Nizwa,OM,2022-01-31 20:57:03,22.9333,57.5333,68.22,41,0,4.94
286,Beringovskiy,RU,2022-01-31 20:53:09,63.05,179.3167,-2.85,91,99,16.82
287,Matara,LK,2022-01-31 20:57:04,5.9485,80.5353,72.84,91,5,9.04
288,Saint-Augustin,CA,2022-01-31 20:57:04,51.226,-58.6502,8.51,94,100,5.91
289,Udachnyy,RU,2022-01-31 20:57:05,66.4167,112.4,-35.0,100,84,3.44
290,Lavrentiya,RU,2022-01-31 20:57:06,65.5833,-171.0,-1.77,84,52,11.25
291,Kailua,US,2022-01-31 20:57:06,21.4022,-157.7394,78.75,70,40,4.61
292,Simao,CN,2022-01-31 20:57:07,22.7886,100.9748,45.3,85,0,2.66
293,Kuah,MY,2022-01-31 20:57:07,6.3265,99.8432,80.58,74,20,5.75
294,Warrnambool,AU,2022-01-31 20:57:08,-38.3833,142.4833,63.81,81,21,17.47
295,Giyani,ZA,2022-01-31 20:57:08,-23.3025,30.7187,70.93,76,12,3.58
