City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
127,Leningradskiy,RU,2022-01-31 06:12:27,69.3833,178.4167,-15.74,93,88,5.17
128,Plainview,US,2022-01-31 06:09:11,40.7765,-73.4673,23.52,68,0,0.0
129,Matara,LK,2022-01-31 06:12:28,5.9485,80.5353,85.8,64,15,5.7
130,Norman Wells,CA,2022-01-31 06:12:29,65.282,-126.8329,-14.76,76,75,6.91
131,Vikhorevka,RU,2022-01-31 06:12:29,56.1201,101.1636,2.25,88,98,0.54
132,Pisco,PE,2022-01-31 06:12:29,-13.7,-76.2167,68.05,88,0,9.22
133,Bethel,US,2022-01-31 06:12:30,41.3712,-73.414,19.49,70,0,0.0
134,San Cristobal,VE,2022-01-31 06:12:30,7.7669,-72.225,62.4,89,72,2.77
135,Los Llanos De Aridane,ES,2022-01-31 06:12:31,28.6585,-17.9182,55.15,67,0,9.22
136,Komsomolskiy,UZ,2022-01-31 06:12:32,40.4272,71.7189,33.22,93,100,2.3
137,Mehamn,NO,2022-01-31 06:12:32,71.0357,27.8492,30.38,100,100,9.22
138,Balabac,PH,2022-01-31 06:13:33,7.9868,117.0645,83.98,69,40,10.45
139,Bredasdorp,ZA,2022-01-31 06:13:33,-34.5322,20.0403,74.28,83,100,9.22
140,Mandal,IN,2022-01-31 06:13:34,25.45,74.5667,73.62,40,0,8.32
141,Bereda,ES,2022-01-31 06:13:34,43.2686,-7.5406,42.15,100,95,7.18
142,Riviere-Au-Renard,CA,2022-01-31 06:13:35,48.9957,-64.3971,6.8,93,81,5.97
143,Sao Borja,BR,2022-01-31 06:13:35,-28.6606,-56.0044,70.95,65,17,5.73
144,Kihei,US,2022-01-31 06:13:36,20.785,-156.4656,74.84,71,75,5.75
145,Hamilton,US,2022-01-31 06:13:36,39.1834,-84.5333,28.2,80,0,0.0
146,Kalmunai,LK,2022-01-31 06:09:17,7.4167,81.8167,82.62,70,54,14.16
147,Saint-Pierre,RE,2022-01-31 06:10:51,-21.3393,55.4781,85.64,78,100,19.57
148,Kapaa,US,2022-01-31 06:13:37,22.0752,-159.319,71.58,70,20,6.91
149,Riyadh,SA,2022-01-31 06:13:37,24.6877,46.7219,57.25,38,0,11.5
150,Sirawai,PH,2022-01-31 06:13:38,7.5854,122.1407,85.71,67,90,7.99
151,Ponta Do Sol,PT,2022-01-31 06:13:39,32.6667,-17.1,65.03,77,0,10.4
152,Hithadhoo,MV,2022-01-31 06:13:39,-0.6,73.0833,82.51,70,8,10.38
153,Iqaluit,CA,2022-01-31 06:13:40,63.7506,-68.5145,-23.31,74,20,5.99
154,Chuy,UY,2022-01-31 06:13:40,-33.6971,-53.4616,67.68,92,0,8.14
155,Kutum,SD,2022-01-31 06:13:40,14.2,24.6667,51.58,21,1,13.96
156,Karratha,AU,2022-01-31 06:13:41,-20.7377,116.8463,93.02,50,76,22.7
157,Srivardhan,IN,2022-01-31 06:13:42,18.0333,73.0167,82.6,36,0,7.54
158,Kaitangata,NZ,2022-01-31 06:13:42,-46.2817,169.8464,63.91,77,84,4.05
159,Selikhino,RU,2022-01-31 06:13:43,50.3672,137.4996,-3.01,92,100,10.09
160,Matagami,CA,2022-01-31 06:13:43,49.7502,-77.6328,-21.89,76,75,2.3
161,Carnarvon,AU,2022-01-31 06:12:05,-24.8667,113.6333,89.67,58,19,20.71
